customer_id,order_status,payment_method,region,salesperson,order_date,num_orders,num_customers,total_value_lost,avg_discount_applied,units_affected,avg_order_value_lost
7b694715-8e9e-40e9-ae35-b710128e45b6,Cancelled,Debit Card,Asia,Bradley Howe,2022-11-30,1,1,1941.7106449999999,15.05,7,1941.7106449999999
7ba50298-d875-4179-862c-ad1f613c7a47,Cancelled,Debit Card,Asia,Bradley Howe,2019-11-17,1,1,673.5241799999999,12.37,6,673.5241799999999
7bc2d219-30e0-45a3-bc39-c31fe296a738,Cancelled,Amazon Pay,Asia,Joseph Brooks,2021-08-12,1,1,2185.29792,27.04,10,2185.29792
7be2652d-6010-4e59-9d93-7ae85f109081,Returned,Credit Card,Europe,Adam Smith,2024-06-08,1,1,1219.99716,8.95,3,1219.99716
7c0ad6df-e356-48fd-b823-16f7e1589013,Cancelled,PayPal,Asia,Roger Brown,2022-04-12,1,1,267.85648799999996,18.91,1,267.85648799999996
7c3efdec-6d18-4e08-9425-6694f03f2896,Pending,Gift Card,South America,Michelle Andersen,2019-05-15,1,1,4329.07959,6.23,10,4329.07959
7c6632c1-d27a-49a4-b9ff-d1bd568c34d8,Pending,PayPal,North America,Jason Nelson,2022-04-06,1,1,1387.309,3.75,4,1387.309
7c6d4062-36fc-4c5d-944b-1ae6d9508814,Pending,Amazon Pay,Australia,Caleb Camacho,2023-04-06,1,1,278.90662799999996,17.61,6,278.90662799999996
7c782449-5b06-4b12-ae9c-2a9f6b8e0324,Cancelled,Amazon Pay,Australia,Adam Smith,2021-04-27,1,1,2562.2727840000002,14.02,9,2562.2727840000002
7c87d5b5-291e-46a8-9fcd-74c43bfb640f,Cancelled,PayPal,North America,Emily Matthews,2021-07-17,1,1,718.4130240000001,7.64,8,718.4130240000001
7c8b6ca3-1c6b-4736-b73b-817ff0279605,Returned,Credit Card,Europe,Caleb Camacho,2021-12-05,1,1,750.44608,15.2,8,750.44608
7cb87be2-68ec-48e9-bb30-ec431bd06bb9,Cancelled,Credit Card,Europe,Mary Scott,2023-02-13,1,1,2282.6900880000003,15.72,6,2282.6900880000003
7cd9cf3a-1d1d-4662-8920-f526986e6c05,Returned,Debit Card,Europe,Sandra Luna,2019-08-25,1,1,622.654776,11.62,6,622.654776
7cf67ebc-90c3-4c85-8753-54f1d41f09e4,Returned,Credit Card,Europe,Caitlyn Boyd,2023-04-13,1,1,444.938232,13.49,2,444.938232
7cfbf6c5-18f6-4d5a-874a-c7c13a01dac3,Returned,Debit Card,Asia,Caitlyn Boyd,2023-09-22,1,1,394.333912,4.26,4,394.333912
7d08df3c-09fb-4203-90a9-f1f6a8dc3cdc,Returned,Gift Card,Australia,Joseph Brooks,2024-09-07,1,1,3076.742242,4.37,7,3076.742242
7d22e8b6-55bb-410a-a26b-cd392cf467e5,Cancelled,Amazon Pay,Australia,Diane Andrews,2023-11-03,1,1,326.97894599999995,15.47,7,326.97894599999995
7d2fda49-432b-4a5f-a987-fef1306dc1e8,Pending,Debit Card,Australia,Caleb Camacho,2022-06-27,1,1,789.829656,28.39,4,789.829656
7d3594f5-d64b-4727-87aa-e9184f5c7a2c,Pending,Debit Card,South America,Mary Scott,2024-09-27,1,1,380.59257599999995,28.76,8,380.59257599999995
7d3629e9-e8e0-432d-81ce-75b5136592b1,Pending,Debit Card,South America,Emily Matthews,2022-11-15,1,1,2262.670624,14.66,8,2262.670624
7d430854-bdd3-4742-b981-4525e7e1d7a9,Returned,Debit Card,South America,Steven Coleman,2020-11-15,1,1,400.49881600000003,6.18,1,400.49881600000003
7d74e842-8ba0-46e6-89a1-30a32859f9bc,Returned,Debit Card,Australia,Steven Coleman,2023-03-04,1,1,2143.7088750000003,1.45,5,2143.7088750000003
7db8d786-da76-4fb4-9c64-3074322a4f4c,Cancelled,PayPal,South America,Emily Matthews,2020-11-25,1,1,4405.16853,1.3,9,4405.16853
7dc9612e-c0d9-4e5c-8e26-aa44d8ae9872,Returned,Gift Card,Asia,Caitlyn Boyd,2019-08-10,1,1,808.7150399999999,18.45,4,808.7150399999999
7de3c075-df05-4727-8e2c-c27e37d25f84,Pending,Gift Card,South America,Emily Matthews,2019-06-24,1,1,2237.935336,26.16,7,2237.935336
7e03c6ec-3387-416b-86ef-8a06241c1744,Returned,PayPal,South America,Charles Smith,2022-02-17,1,1,548.01472,8.42,5,548.01472
7e2f3f4e-1628-4074-bd26-07c814953a3e,Pending,Debit Card,South America,Caleb Camacho,2020-06-27,1,1,1259.80424,14.52,5,1259.80424
7e4ab057-440e-4ea5-a860-3d156ee355ba,Returned,Credit Card,North America,Caleb Camacho,2019-06-02,1,1,856.9837150000001,6.05,7,856.9837150000001
7e524a55-b28e-4660-afa6-3bd412d88cc7,Cancelled,PayPal,Asia,Diane Andrews,2021-06-13,1,1,4190.907279999999,9.84,10,4190.907279999999
7e537f9e-6896-4a32-afa4-36a90bef1149,Pending,Gift Card,North America,Emily Matthews,2022-03-25,1,1,587.179446,13.27,2,587.179446
7e5eb089-6209-4f8b-bade-bb2475939b49,Pending,Gift Card,Europe,Kristen Ramos,2022-04-25,1,1,2360.068746,13.19,6,2360.068746
7e62412e-6a29-4b6d-b0c3-16e9dd26ac3e,Pending,Gift Card,Australia,Adam Smith,2019-06-30,1,1,2707.302528,29.92,9,2707.302528
7e6de08f-d82a-4e69-ad92-9b86d6de3e55,Returned,PayPal,South America,Bradley Howe,2021-01-29,1,1,1623.1279679999998,18.38,6,1623.1279679999998
7e72d229-17e2-4e6e-bf68-4e09e7236eba,Returned,Credit Card,South America,Steven Coleman,2022-04-06,1,1,1732.3264,21.6,10,1732.3264
7e762d34-076f-49ac-862f-5ebefb9dda24,Returned,Credit Card,South America,Christina Thompson,2020-10-16,1,1,269.54767000000004,19.61,7,269.54767000000004
7e806b86-9e3e-4abe-a4fc-90d616563ca9,Cancelled,Gift Card,South America,Christina Thompson,2019-08-11,1,1,596.55941,0.59,2,596.55941
7e8f36eb-57e4-4e4c-9255-07ea04bad0d2,Returned,Credit Card,Europe,Crystal Williams,2019-07-19,1,1,972.144235,3.81,5,972.144235
7ea5be90-cdbc-432f-9c48-949b455a20d1,Pending,Credit Card,Australia,Sandra Luna,2020-03-09,1,1,213.95010000000002,22.65,5,213.95010000000002
7ee24b15-abbf-4f50-b15f-57778edcbb0c,Pending,Gift Card,South America,Mary Scott,2021-01-28,1,1,760.31681,26.19,10,760.31681
7ee5ef75-f507-4ffd-8dd9-1e596f9e215c,Pending,Debit Card,Asia,Sandra Luna,2020-01-06,1,1,1448.44744,26.19,4,1448.44744
7ef6496a-721b-4103-8bf2-44589d38bbb9,Returned,Amazon Pay,Asia,Jason Nelson,2022-06-22,1,1,1682.3548700000001,27.83,5,1682.3548700000001
7effe24f-efb0-4dfb-94ab-169d99a26409,Returned,PayPal,Australia,Crystal Williams,2021-05-09,1,1,824.0624399999999,2.6,6,824.0624399999999
7f0f1960-16ee-418a-b073-2b6cfa34a25f,Cancelled,Credit Card,South America,Kristen Ramos,2020-05-15,1,1,817.750728,21.86,4,817.750728
7f190a6f-3a54-4030-8e9c-464883bd1242,Cancelled,Debit Card,Australia,Michelle Andersen,2022-07-14,1,1,295.142121,17.79,3,295.142121
7f1ffc3b-809e-476c-b8d1-8b4efb8907e4,Returned,PayPal,South America,Caitlyn Boyd,2024-08-25,1,1,953.5632209999999,20.59,3,953.5632209999999
7f272a68-7c2f-4caa-a9f1-22a01f8cae90,Returned,Credit Card,Asia,Steven Coleman,2021-02-22,1,1,1264.5631680000001,17.08,8,1264.5631680000001
7f473c31-d60a-4ddd-b288-db98cab9f7f8,Cancelled,Debit Card,Europe,Roger Brown,2020-01-08,1,1,901.59771,8.35,2,901.59771
7f574e7a-1227-4545-a059-42482d02595c,Returned,Debit Card,Europe,Jason Nelson,2021-01-20,1,1,1122.007104,15.43,3,1122.007104
7f57a442-6aa8-42da-9ecd-c29ed3a6051f,Pending,PayPal,Asia,Charles Smith,2020-01-01,1,1,1453.3865,3.5,5,1453.3865
7f796b9f-ee2f-40dd-aa29-a2024bc30fcd,Returned,Debit Card,South America,Adam Smith,2022-10-15,1,1,410.882038,14.51,2,410.882038
7fb99ad9-bd95-44a1-9d08-b0e2edb9e26a,Cancelled,Credit Card,North America,Michelle Andersen,2020-07-23,1,1,232.868601,3.61,3,232.868601
7fbe3a6f-6c66-46b2-9098-b14a6f504681,Pending,Debit Card,Asia,Roger Brown,2023-02-23,1,1,1956.0444800000002,7.52,10,1956.0444800000002
7fc67566-4ac7-4da1-b32b-64736343d8f6,Cancelled,Credit Card,South America,Steven Coleman,2019-04-02,1,1,565.703908,25.53,7,565.703908
7fcbb3d1-4614-4c62-94e6-5673e4eb007d,Cancelled,Credit Card,Asia,Joseph Brooks,2019-01-24,1,1,136.839948,20.34,1,136.839948
7fcc1a57-f10a-4826-b6c6-d29f74e17c39,Returned,Debit Card,Europe,Adam Smith,2023-06-03,1,1,750.886872,16.44,2,750.886872
7ffd22ae-2076-4584-893e-26f03a63f3e1,Cancelled,Debit Card,Europe,Charles Smith,2020-10-21,1,1,901.8983999999999,17.71,5,901.8983999999999
80143100-04c5-40c3-8fa8-05f12e22c49e,Returned,Debit Card,Australia,Michelle Andersen,2022-01-07,1,1,866.289204,7.82,9,866.289204
80179c55-c6e6-45d0-85a5-a0f857d60c8b,Returned,Debit Card,South America,Diane Andrews,2020-07-12,1,1,2753.97696,18.2,9,2753.97696
8028fad7-a20b-4d2c-993b-ca89bdd7a106,Returned,Amazon Pay,Asia,Christina Thompson,2020-12-31,1,1,2315.80923,2.74,5,2315.80923
802a03a8-d397-4b05-952e-09fb3bbb523f,Cancelled,PayPal,South America,Sandra Luna,2023-11-29,1,1,1399.1238,8.2,10,1399.1238
802f6c99-7f8c-48fb-a24d-f6f97a6dd5ee,Pending,PayPal,Europe,Diane Andrews,2020-05-10,1,1,452.476248,4.83,8,452.476248
80347d7b-87ab-4009-9c5b-62339e641202,Pending,Debit Card,Asia,Kristen Ramos,2020-03-18,1,1,53.645328000000006,23.32,6,53.645328000000006
803ad8d8-fa9e-4bf4-b9b5-9d7e5ad9383b,Returned,Credit Card,Australia,Adam Smith,2022-10-08,1,1,2383.8299100000004,19.15,6,2383.8299100000004
803ea998-cdcb-43c1-b9f0-b3beb5328826,Returned,Credit Card,North America,Mary Scott,2023-07-04,1,1,1510.03062,3.74,5,1510.03062
8041ec9f-3021-4f2a-88ba-1e7aedb08777,Returned,Amazon Pay,Australia,Emily Matthews,2022-07-21,1,1,76.85506199999999,28.58,3,76.85506199999999
8055332f-4cc3-40fc-a2a0-07087fd74003,Returned,Credit Card,Asia,Diane Andrews,2019-02-16,1,1,1595.1520799999998,13.57,6,1595.1520799999998
8067d1e6-e950-4214-84b8-304adcd209d1,Returned,Debit Card,Australia,Sandra Luna,2019-05-29,1,1,2032.43838,23.31,6,2032.43838
8078da80-183a-4a07-8169-3eaa31f8e249,Returned,Debit Card,Europe,Diane Andrews,2021-02-05,1,1,33.355610999999996,28.59,3,33.355610999999996
807b186f-2463-4603-93fb-dab38b2513e4,Cancelled,Debit Card,Australia,Mary Scott,2020-11-09,1,1,355.291524,6.63,9,355.291524
8080e9b2-d0c2-4c50-885d-083cd77ba538,Cancelled,Gift Card,South America,Michelle Garza,2024-04-22,1,1,2786.2003300000006,5.69,10,2786.2003300000006
809b7903-f954-4618-bd83-d55697b8e601,Cancelled,Amazon Pay,Asia,Michelle Andersen,2020-01-16,1,1,170.498968,12.69,1,170.498968
80a10a31-7a45-4cd4-b0e9-ac7b673fe148,Returned,Credit Card,North America,Adam Smith,2022-01-30,1,1,1245.600207,4.51,3,1245.600207
80b9e452-5b23-4fa8-bd2f-d05b9447082b,Returned,Debit Card,North America,Jason Nelson,2020-04-27,1,1,278.283005,17.19,1,278.283005
80c316a3-eadc-4ba9-b1a0-76d20a38b09c,Cancelled,Amazon Pay,South America,Caitlyn Boyd,2020-07-27,1,1,225.80317200000002,2.78,6,225.80317200000002
80c59908-178b-4ca3-b0e2-1399330fe937,Pending,Gift Card,South America,Kristen Ramos,2023-11-09,1,1,587.7118620000001,9.73,3,587.7118620000001
80cfc0ba-4be9-49fb-a34f-94daacd1b079,Cancelled,PayPal,Australia,Susan Edwards,2024-07-06,1,1,35.979096,8.24,1,35.979096
80ef037b-a4ec-4669-8591-dc6b8f120e50,Cancelled,Credit Card,North America,Steven Coleman,2023-11-07,1,1,2244.554325,26.81,9,2244.554325
80fbe95d-3a8c-4b67-b2d9-4987117c0327,Returned,Gift Card,Australia,Roger Brown,2019-01-20,1,1,189.57829800000002,6.27,3,189.57829800000002
8104ff92-94d7-469c-b7d1-dcdcf697e76b,Cancelled,Debit Card,South America,Christina Thompson,2022-09-24,1,1,233.45294999999996,18.7,1,233.45294999999996
8107ccf4-1ade-4a05-a5be-ff5b97b8b206,Cancelled,PayPal,Asia,Michelle Garza,2024-05-23,1,1,2011.85832,6.46,5,2011.85832
8128a4a9-cc17-4cdf-a4e8-402bfad40e8f,Returned,Debit Card,Asia,Charles Smith,2019-07-01,1,1,2005.3347840000001,13.36,6,2005.3347840000001
814106df-d96d-444c-abca-d8ad12c4f90c,Pending,Debit Card,Asia,Emily Matthews,2019-01-31,1,1,1806.2409750000002,10.05,5,1806.2409750000002
8145e591-86f7-4e5b-8a41-9eab282ff4cf,Pending,PayPal,North America,Michelle Garza,2020-12-01,1,1,4139.078832,7.74,9,4139.078832
815d8b76-9078-4f56-a19d-de16ab0eb657,Cancelled,Gift Card,Europe,Kristen Ramos,2022-11-08,1,1,1070.690984,18.86,4,1070.690984
8168f34e-ab5c-4167-8e57-4aacd7501dc3,Pending,Amazon Pay,South America,Adam Smith,2022-05-13,1,1,1054.5312239999998,27.64,6,1054.5312239999998
81826695-cff0-4ff0-98fa-703582d5142d,Cancelled,Amazon Pay,South America,Johnny Marshall,2021-08-17,1,1,248.87364799999997,18.69,4,248.87364799999997
81b95ec3-d6f6-4955-b0bf-ecc3b3663a5a,Cancelled,PayPal,North America,Jason Nelson,2021-02-03,1,1,3240.150498,21.22,9,3240.150498
81b9ddbd-0ea0-4d79-afeb-e81792baa972,Pending,Debit Card,South America,Susan Edwards,2021-10-01,1,1,1018.38152,17.58,4,1018.38152
81c16d08-b457-4d31-8b74-b0e35885bddf,Returned,Debit Card,Asia,Steven Coleman,2019-04-11,1,1,3001.16737,17.01,10,3001.16737
81cfb8b0-96db-4eb0-8158-1b8b1a175a83,Returned,PayPal,Europe,Mary Scott,2024-12-13,1,1,1895.976816,17.46,8,1895.976816
81dda0fd-20e1-4c90-9a6e-f14eed20bfbf,Cancelled,Debit Card,North America,Johnny Marshall,2024-04-02,1,1,715.2095999999999,22.93,8,715.2095999999999
81ee3c83-c3df-41f8-8b3a-9cd19995346b,Cancelled,Debit Card,North America,Christina Thompson,2022-06-30,1,1,454.90413599999994,9.87,9,454.90413599999994
81f8de3f-2829-4673-8109-383b2f72ca8c,Pending,PayPal,South America,Joseph Brooks,2020-11-13,1,1,224.27394,10.79,1,224.27394
81fe481e-c84b-4816-abca-d9ace9513642,Pending,Credit Card,Europe,Roger Brown,2023-04-07,1,1,688.621717,21.47,7,688.621717
81fe59c6-e171-4b6f-a0a6-5d59e81e40dd,Cancelled,PayPal,South America,Joseph Brooks,2019-02-01,1,1,2975.896836,18.71,9,2975.896836
821b1a90-582c-43bb-a780-56dcf1aa7b44,Pending,Debit Card,Asia,Roger Brown,2024-07-15,1,1,637.205516,10.97,2,637.205516
821b4123-d80b-4392-89f0-191dbc556a3f,Pending,PayPal,Europe,Jason Nelson,2024-07-05,1,1,172.343484,12.28,1,172.343484
8224f6a9-0e12-479c-a88d-b3733991ad99,Cancelled,Debit Card,South America,Steven Coleman,2024-04-13,1,1,1692.9317440000002,23.64,7,1692.9317440000002
8279d803-ca9b-4c70-8398-2c7b4101e73d,Pending,Debit Card,Europe,Kristen Ramos,2024-05-10,1,1,2047.18059,18.55,7,2047.18059
82a0a3cc-31b7-44c5-b6b6-c6672373a791,Returned,Gift Card,Asia,Steven Coleman,2024-08-18,1,1,944.1107579999999,12.81,3,944.1107579999999
82bc5b5e-c492-406e-aaa1-90b9b7220fd2,Pending,Debit Card,North America,Michelle Andersen,2023-03-17,1,1,560.876904,23.28,9,560.876904
82c6284d-efb1-49a4-99f2-2452c56778a0,Returned,Debit Card,South America,Joseph Brooks,2023-12-11,1,1,536.9732280000001,18.82,2,536.9732280000001
82d01469-d261-47fb-91c5-675d5d144ddb,Pending,Debit Card,South America,Steven Coleman,2024-08-22,1,1,2203.180296,8.21,6,2203.180296
82e1c5f7-7e1e-4efc-a6bf-1813d374a5d8,Cancelled,Debit Card,South America,Susan Edwards,2023-12-24,1,1,385.727664,19.06,4,385.727664
83064e00-0a9a-4b90-8d78-50fb07da9c5b,Cancelled,PayPal,North America,Emily Matthews,2024-09-22,1,1,1171.126585,24.27,5,1171.126585
8318990a-57a5-4c9d-8231-27540dc0ad55,Returned,PayPal,North America,Steven Coleman,2024-12-19,1,1,2731.67433,2.1,7,2731.67433
8319da2d-9b33-46b3-9661-b68635114d44,Pending,Gift Card,North America,Caleb Camacho,2020-05-24,1,1,2173.4481,25.5,6,2173.4481
83311e53-2c84-4674-88f9-440c37e777c7,Pending,Amazon Pay,Australia,Emily Matthews,2019-03-01,1,1,560.4538,1.95,5,560.4538
83324013-e1af-4cbf-a92d-4949acd23659,Pending,Gift Card,South America,Steven Coleman,2021-07-01,1,1,378.91142399999995,23.26,1,378.91142399999995
83368f57-2c19-4606-8996-1219c6a7a5da,Pending,Credit Card,South America,Michelle Andersen,2020-11-21,1,1,415.15416600000003,0.79,7,415.15416600000003
8371d9ed-a1ae-4cad-a3cd-dd0cdffdb0c9,Cancelled,Amazon Pay,Asia,Caleb Camacho,2024-05-31,1,1,790.0926,18.84,5,790.0926
83837daf-0f32-4fd7-806b-cda295ee8d26,Returned,Credit Card,Australia,Michelle Andersen,2019-08-11,1,1,1080.46341,10.3,3,1080.46341
83b37260-f0ae-4859-a0cc-e1500691ff1d,Cancelled,Gift Card,North America,Steven Coleman,2021-01-25,1,1,92.23270699999999,18.11,1,92.23270699999999
83bd4a18-541c-4634-8b36-5d79e0c2d77d,Pending,Credit Card,Australia,Roger Brown,2023-02-03,1,1,2563.070352,29.42,8,2563.070352
83ebbcf0-6f9b-4062-bd69-81ad35101fd8,Cancelled,PayPal,Europe,Mary Scott,2021-06-06,1,1,1434.0552659999998,20.62,9,1434.0552659999998
84072f69-a4d0-4038-b51b-189218717d88,Cancelled,Gift Card,Australia,Emily Matthews,2022-06-09,1,1,347.952264,21.68,3,347.952264
841b9801-6ee7-43a2-a0f7-e6c8e5700116,Returned,PayPal,Australia,Susan Edwards,2020-05-28,1,1,472.83746399999995,21.02,9,472.83746399999995
8434f9d1-ca32-4b25-9675-4b1851a20288,Returned,Gift Card,Europe,Caitlyn Boyd,2021-09-13,1,1,406.67702399999996,19.54,9,406.67702399999996
845107b3-1d87-469c-875a-f02681ed6d1f,Pending,Amazon Pay,North America,Michelle Andersen,2022-09-08,1,1,1561.7772000000002,10.32,10,1561.7772000000002
84586ffc-b004-4a58-ae4f-cb6899123f75,Returned,Credit Card,Asia,Sandra Luna,2023-11-25,1,1,1100.1212639999999,28.72,6,1100.1212639999999
846be93a-5a04-4e8e-9b51-1ca5a1cb610e,Returned,PayPal,North America,Emily Matthews,2020-04-04,1,1,1213.9563600000001,27.8,6,1213.9563600000001
8484ddc5-306a-4274-8a7f-e1c38140e8f0,Pending,Debit Card,South America,Joseph Brooks,2024-03-07,1,1,350.74434,16.36,1,350.74434
84e7cac7-ced6-41a6-968d-5a289e5ecb25,Pending,PayPal,South America,Sandra Luna,2019-06-10,1,1,1619.443056,7.49,8,1619.443056
8500f871-1b7d-4948-be54-eb545cbd64d9,Returned,Gift Card,Europe,Sandra Luna,2020-05-11,1,1,898.877952,7.11,4,898.877952
85039349-d81f-4195-81dc-40a6822d7740,Cancelled,Credit Card,Europe,Jason Nelson,2024-01-06,1,1,1450.56768,11.68,8,1450.56768
8509c22e-cc4d-49a0-9f95-c25a358dcb46,Cancelled,Debit Card,Europe,Diane Andrews,2024-11-30,1,1,49.269044,3.09,4,49.269044
852d095c-cbdb-4328-8e50-f14806b94e13,Returned,Amazon Pay,Asia,Steven Coleman,2020-09-23,1,1,165.57303500000003,1.05,1,165.57303500000003
853e0fd3-f3fd-4288-af6c-25de074c60d5,Cancelled,Amazon Pay,Europe,Charles Smith,2022-03-18,1,1,2423.861352,8.78,9,2423.861352
85658d74-9aa0-4e47-9301-378df1ef26d9,Cancelled,Amazon Pay,South America,Emily Matthews,2019-07-12,1,1,339.983739,0.09,1,339.983739
856c4928-01b3-4860-b490-3afc44d0a63a,Cancelled,Amazon Pay,South America,Johnny Marshall,2020-12-29,1,1,454.3345520000001,29.09,2,454.3345520000001
85735776-ca1a-4202-973a-05292073a7f0,Returned,Debit Card,Europe,Emily Matthews,2022-09-06,1,1,1089.21813,3.86,5,1089.21813
8574d4ad-cf83-4531-b915-cc1b1c039c79,Pending,Debit Card,South America,Charles Smith,2020-03-11,1,1,237.66846,22.9,2,237.66846
857d707c-326e-457a-a383-5f443cb6f941,Pending,PayPal,Australia,Susan Edwards,2024-02-25,1,1,2341.02057,18.61,7,2341.02057
858b6fde-6486-40fb-8965-e42ccfb71f57,Returned,Debit Card,South America,Johnny Marshall,2020-05-29,1,1,1420.38728,24.08,10,1420.38728
85ab3781-0bd9-42cc-a572-05358fd801e5,Cancelled,PayPal,Europe,Michelle Garza,2021-06-28,1,1,182.643335,18.59,7,182.643335
85b5cc15-fb52-44e7-9bc9-83322cc035aa,Cancelled,Debit Card,South America,Diane Andrews,2022-09-28,1,1,1566.19528,15.24,5,1566.19528
85c87cbb-182a-48f8-988b-d6a7a793dd99,Pending,PayPal,Australia,Kristen Ramos,2024-01-09,1,1,792.274868,25.86,7,792.274868
85cd16ec-c640-46b0-b228-44d84503b28d,Cancelled,Credit Card,Asia,Mary Scott,2019-09-20,1,1,529.753392,19.84,7,529.753392
85dcdd1b-90cd-4b26-87e2-e998a17fe284,Cancelled,Debit Card,Asia,Steven Coleman,2019-11-13,1,1,1383.823328,17.36,4,1383.823328
85ebef2c-7132-4a59-ae9a-e6a5d6222308,Pending,PayPal,North America,Michelle Andersen,2023-09-25,1,1,322.04155199999997,20.46,8,322.04155199999997
85efae3e-b463-4b66-87ef-e6afa2a54bf7,Returned,Debit Card,South America,Steven Coleman,2024-05-31,1,1,781.5462660000001,21.47,6,781.5462660000001
85f06ea1-bea9-4c90-8ec4-eb1b5c70d778,Returned,PayPal,South America,Mary Scott,2022-10-07,1,1,877.178232,2.36,7,877.178232
85f9f5e7-014a-4e55-babd-d9436b2e5ba5,Pending,Credit Card,South America,Joseph Brooks,2022-06-18,1,1,183.788496,29.98,8,183.788496
861dfba4-2eb1-4d52-93d8-c16d6075470b,Pending,Gift Card,Australia,Christina Thompson,2024-04-14,1,1,658.4904449999999,12.05,3,658.4904449999999
864b3b54-4eef-4394-b8d7-2ef4454baa4e,Pending,Amazon Pay,Australia,Crystal Williams,2022-05-27,1,1,2764.7611039999997,22.58,8,2764.7611039999997
866841c9-97f1-4073-98a2-9fbf36cc2f71,Pending,Amazon Pay,Europe,Bradley Howe,2024-11-23,1,1,2199.231475,18.87,7,2199.231475
86686595-f771-4b80-97ae-76f123af2e2c,Cancelled,Credit Card,South America,Bradley Howe,2023-03-31,1,1,3178.88424,2.14,10,3178.88424
86747edb-1657-4839-bcc6-3eb165a39851,Pending,Debit Card,Asia,Sandra Luna,2022-11-03,1,1,750.931104,28.39,8,750.931104
867f9bea-c14c-48b5-805e-e99533c0ff34,Returned,Debit Card,North America,Michelle Garza,2021-11-23,1,1,1788.0714950000001,0.65,7,1788.0714950000001
8683b51a-19b9-49e2-ac88-28304f14dc48,Pending,Gift Card,South America,Crystal Williams,2023-12-12,1,1,1698.9752040000003,10.01,6,1698.9752040000003
8698f504-0efd-4bde-9d04-1ee1abc1b78d,Returned,Gift Card,Australia,Michelle Garza,2023-09-30,1,1,1797.958448,8.87,8,1797.958448
86a2a0df-91f1-45db-8961-00f303d8c239,Returned,Amazon Pay,Asia,Jason Nelson,2021-04-03,1,1,164.55124,28.2,2,164.55124
86b17a0a-e5e8-404b-823f-e4d220b7627c,Returned,PayPal,North America,Jason Nelson,2022-09-16,1,1,33.427905,15.65,3,33.427905
86d5a83b-71b3-4f00-9f13-4dbbff0fd153,Pending,PayPal,Europe,Christina Thompson,2020-02-07,1,1,1177.20801,3.95,6,1177.20801
86e78aa7-6359-45b0-a939-15e67d4550c2,Returned,PayPal,Asia,Steven Coleman,2024-10-22,1,1,147.130685,14.85,1,147.130685
8703cf7e-699a-4434-ab9f-75f03e70cd5e,Returned,Credit Card,Australia,Caitlyn Boyd,2020-08-02,1,1,2234.4468509999997,6.03,7,2234.4468509999997
87040188-2d22-4fbc-9ce4-2befe424ab08,Cancelled,Gift Card,South America,Joseph Brooks,2020-07-03,1,1,1947.3818489999999,27.93,7,1947.3818489999999
87119358-ea43-430c-9ece-ef7bcea85cc4,Returned,Gift Card,Europe,Johnny Marshall,2020-06-24,1,1,273.70944000000003,29.89,4,273.70944000000003
8769b9b4-d109-4c7d-911b-b8dfc2cec924,Returned,Amazon Pay,Asia,Crystal Williams,2022-01-19,1,1,1979.313372,25.14,6,1979.313372
8772e277-c1a7-490e-9a09-1af50c0079b0,Pending,Gift Card,Europe,Kristen Ramos,2019-02-03,1,1,4530.15123,5.91,10,4530.15123
878149a9-bfc3-42dc-a9d5-700cd77d78e1,Cancelled,Credit Card,North America,Susan Edwards,2023-02-03,1,1,3190.2012,6.85,8,3190.2012
878160ca-3a4b-4e4d-9f47-78648f713f22,Returned,Debit Card,Australia,Roger Brown,2024-03-03,1,1,44.015040000000006,28.08,2,44.015040000000006
878ed568-dab2-47fe-86bb-3202336a57ff,Returned,Debit Card,South America,Caleb Camacho,2023-04-09,1,1,1528.8764400000002,7.96,10,1528.8764400000002
87a66b09-f287-4405-b525-3597a2e780cf,Pending,Credit Card,North America,Adam Smith,2019-12-01,1,1,108.144528,14.82,2,108.144528
87a89012-a14d-4ac3-bb71-a33c6eddc357,Returned,PayPal,Asia,Michelle Andersen,2024-05-04,1,1,872.4067000000001,8.1,5,872.4067000000001
87b7e0b0-c3d2-4f84-bbc5-641037ee4fc2,Pending,Gift Card,North America,Crystal Williams,2019-12-20,1,1,604.726284,4.98,3,604.726284
87be2251-a435-479c-a10a-1065b971fd68,Cancelled,Gift Card,Australia,Bradley Howe,2020-08-29,1,1,1922.582982,12.41,6,1922.582982
87e5fc6c-63ee-4af8-b758-f0db3b8f7bf1,Returned,Gift Card,North America,Roger Brown,2020-11-22,1,1,766.97622,25.81,10,766.97622
87ef959b-f014-4b4d-89ed-db85d23e5ba0,Cancelled,Credit Card,South America,Kristen Ramos,2021-12-27,1,1,2394.44037,15.31,7,2394.44037
87f3f616-1f99-4b09-a2dc-76e80ead9b10,Pending,Debit Card,Europe,Caleb Camacho,2024-07-05,1,1,2199.0508019999997,14.98,9,2199.0508019999997
8817870c-5896-4b78-90e7-a9b446ef6dbd,Pending,Credit Card,South America,Charles Smith,2024-04-16,1,1,1023.2178039999999,5.34,7,1023.2178039999999
881acbbe-553f-440f-bce8-a0d4397b8db5,Cancelled,Amazon Pay,North America,Diane Andrews,2024-10-17,1,1,926.553912,0.13,8,926.553912
8828855d-33f6-4b47-9447-671bb4558060,Returned,PayPal,Asia,Jason Nelson,2022-09-02,1,1,3516.952635,6.97,9,3516.952635
8828cbb4-d466-4192-9e38-651cc28c768e,Returned,Debit Card,Australia,Diane Andrews,2021-05-30,1,1,303.79672600000004,24.59,2,303.79672600000004
